"homeTeam.href","homeTeam.text","awayTeam.href","awayTeam.text","homeScore","awayScore"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","114","95"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","105","97"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","100","107"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","87","101"
"http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","108","90"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","109","98"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","75","93"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","119","100"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","92","98"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","86","109"
"http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","89","106"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","94","101"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","104","108"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","88","89"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","117","127"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","122","108"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","106","107"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","93","86"
"http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","91","88"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","99","85"
"http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","111","89"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","101","99"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","95","93"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","111","80"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","95","83"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","108","99"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","91","130"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","116","103"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","92","89"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","103","101"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","107","111"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","86","99"
"http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","98","106"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","91","107"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","110","120"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","107","84"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","88","102"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","96","92"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","111","97"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","119","98"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","87","81"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","76","94"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","83","94"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","107","110"
"http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","80","111"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","100","115"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","108","95"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","114","120"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","89","94"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","119","106"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","99","107"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","86","87"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","99","104"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","102","109"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","88","110"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","109","97"
"http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","89","103"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","99","91"
"http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","88","101"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","116","104"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","83","97"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","104","84"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","113","111"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","86","109"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","96","99"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","106","111"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","95","105"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","110","106"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","95","81"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","87","100"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","78","102"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","111","115"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","113","92"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","91","95"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","113","99"
"http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","100","98"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","135","131"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","103","91"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","126","122"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","84","98"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","93","106"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","88","114"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","108","101"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","106","107"
"http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","110","101"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","109","114"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","82","88"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","74","93"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","107","77"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","92","100"
"http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","97","84"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","101","95"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","93","123"
"http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","87","101"
"http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","99","131"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","91","92"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","123","110"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","107","92"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","98","99"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","92","83"
"http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","97","90"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","85","87"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","90","99"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","117","116"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","94","99"
"http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","89","112"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","106","78"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","91","101"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","115","112"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","101","95"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","92","107"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","96","106"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","69","96"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","100","105"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","100","105"
"http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","100","103"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","113","88"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","111","116"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","114","111"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","92","74"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","104","107"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","101","119"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","113","103"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","74","110"
"http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","104","99"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","102","86"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","103","105"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","119","90"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","91","116"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","98","110"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","91","103"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","105","116"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","89","78"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","80","104"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","80","117"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","99","90"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","144","143"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","107","103"
"http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","104","103"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","98","106"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","75","90"
"http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","99","91"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","103","116"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","101","99"
"http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","89","88"
"http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","107","114"
"http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","101","110"
"http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","86","94"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","107","104"
"http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","80","79"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","111","105"
"http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","78","117"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","111","122"
"http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","77","116"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","114","121"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","104","116"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","120","106"
"http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","73","96"
"http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","http://www.basketball-reference.com/teams/SAS/2015.html","San Antonio Spurs","91","107"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","99","108"
"http://www.basketball-reference.com/teams/NYK/2015.html","New York Knicks","http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","112","108"
"http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","113","86"
"http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","http://www.basketball-reference.com/teams/CHO/2015.html","Charlotte Hornets","100","90"
"http://www.basketball-reference.com/teams/DET/2015.html","Detroit Pistons","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","97","109"
"http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","107","111"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","103","110"
"http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","http://www.basketball-reference.com/teams/MIA/2015.html","Miami Heat","93","100"
"http://www.basketball-reference.com/teams/NOP/2015.html","New Orleans Pelicans","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","100","88"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","90","101"
"http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","http://www.basketball-reference.com/teams/PHI/2015.html","Philadelphia 76ers","107","97"
"http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","92","102"
"http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","92","109"
"http://www.basketball-reference.com/teams/TOR/2015.html","Toronto Raptors","http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","93","95"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","95","99"
"http://www.basketball-reference.com/teams/LAC/2015.html","Los Angeles Clippers","http://www.basketball-reference.com/teams/PHO/2015.html","Phoenix Suns","112","101"
"http://www.basketball-reference.com/teams/ORL/2015.html","Orlando Magic","http://www.basketball-reference.com/teams/BRK/2015.html","Brooklyn Nets","88","101"
"http://www.basketball-reference.com/teams/ATL/2015.html","Atlanta Hawks","http://www.basketball-reference.com/teams/CHI/2015.html","Chicago Bulls","85","91"
"http://www.basketball-reference.com/teams/WAS/2015.html","Washington Wizards","http://www.basketball-reference.com/teams/CLE/2015.html","Cleveland Cavaliers","108","113"
"http://www.basketball-reference.com/teams/POR/2015.html","Portland Trail Blazers","http://www.basketball-reference.com/teams/DAL/2015.html","Dallas Mavericks","98","114"
"http://www.basketball-reference.com/teams/DEN/2015.html","Denver Nuggets","http://www.basketball-reference.com/teams/GSW/2015.html","Golden State Warriors","126","133"
"http://www.basketball-reference.com/teams/UTA/2015.html","Utah Jazz","http://www.basketball-reference.com/teams/HOU/2015.html","Houston Rockets","91","117"
"http://www.basketball-reference.com/teams/SAC/2015.html","Sacramento Kings","http://www.basketball-reference.com/teams/LAL/2015.html","Los Angeles Lakers","122","99"
"http://www.basketball-reference.com/teams/IND/2015.html","Indiana Pacers","http://www.basketball-reference.com/teams/MEM/2015.html","Memphis Grizzlies","83","95"
"http://www.basketball-reference.com/teams/BOS/2015.html","Boston Celtics","http://www.basketball-reference.com/teams/MIL/2015.html","Milwaukee Bucks","105","100"
"http://www.basketball-reference.com/teams/OKC/2015.html","Oklahoma City Thunder","http://www.basketball-reference.com/teams/MIN/2015.html","Minnesota Timberwolves","138","113"
